	id	title	genre	runtime	release_dt	budget	us_boxoffice_gross	mpaa_rating	user_rating	total_votes	critic_score
3549	25795	3:10 to Yuma	Adventure, Crime, Drama	122	7 September 2007	$55,000,000	$53.61M	R	7.7	253704	76
3550	25796	Oceans Thirteen	Crime, Thriller	122	8 June 2007	$85,000,000	$117.15M	PG-13	6.9	276120	62
3551	25797	Across the Universe	Drama, Fantasy, Musical	133	12 October 2007	$45,000,000	$24.34M	PG-13	7.4	96890	56
3552	25798	Bee Movie	Animation, Adventure, Comedy	91	2 November 2007	$150,000,000	$126.63M	PG	6.1	116177	54
3553	25799	The Game Plan	Comedy, Family, Sport	110	28 September 2007	$22,000,000	$90.65M	PG	6.2	48299	44
3554	25801	Walk Hard: The Dewey Cox Story	Comedy, Music	96	21 December 2007	$35,000,000	$18.32M	R	6.8	58405	63
3555	25802	Next	Action, Sci-Fi, Thriller	96	27 April 2007	$70,000,000	$18.21M	PG-13	6.2	132484	42
3556	25803	Death Sentence	Action, Crime, Thriller	105	31 August 2007	$20,000,000	$9.53M	R	6.8	63279	36
3557	25804	Rush Hour 3	Action, Comedy, Crime	91	10 August 2007	$140,000,000	$140.13M	PG-13	6.2	130976	44
3558	25806	The Darjeeling Limited	Adventure, Comedy, Drama	91	26 October 2007	$17,500,000	$11.90M	R	7.2	150831	67
3559	25808	Freedom Writers	Biography, Crime, Drama	123	5 January 2007	$21,000,000	$36.61M	PG-13	7.5	57253	64
3560	25809	Alvin and the Chipmunks	Animation, Comedy, Family	92	14 December 2007	$60,000,000	$217.33M	PG	5.2	62563	39
3561	25810	Ghost Rider	Action, Fantasy, Horror	114	16 February 2007	$110,000,000	$115.80M	PG-13	5.2	195241	35
3562	25811	Hannibal Rising	Crime, Drama, Thriller	121	9 February 2007	$50,000,000	$27.67M	R	6.2	92221	35
3563	25812	Evan Almighty	Comedy, Family, Fantasy	96	22 June 2007	$175,000,000	$100.46M	PG	5.4	122065	37
3564	25813	The Bucket List	Adventure, Comedy, Drama	97	11 January 2008	$45,000,000	$93.47M	PG-13	7.4	199922	42
3565	25814	Shrek the Third	Animation, Adventure, Comedy	93	18 May 2007	$160,000,000	$320.71M	PG	6.1	231729	58
3566	25815	Im Not There.	Biography, Drama, Music	135	7 December 2007	$20,000,000	$4.02M	R	7.0	50829	73
3567	25816	The Simpsons Movie	Animation, Adventure, Comedy	87	27 July 2007	$75,000,000	$183.14M	PG-13	7.4	274833	80
3568	25817	Waitress	Comedy, Drama, Romance	108	25 May 2007	$1,500,000	$19.07M	PG-13	7.0	39399	75
3569	25818	Blades of Glory	Comedy, Sport	93	30 March 2007	$61,000,000	$118.59M	PG-13	6.3	138156	64
3570	25819	Charlie Wilsons War	Biography, Comedy, Drama	102	21 December 2007	$75,000,000	$66.66M	R	7.1	94497	69
3571	25820	Shoot Em Up	Action, Comedy, Crime	86	7 September 2007	$39,000,000	$12.81M	R	6.7	135289	49
3572	25821	Disturbia	Drama, Mystery, Thriller	105	13 April 2007	$20,000,000	$80.21M	PG-13	6.9	197249	62
3573	25822	Norbit	Comedy, Romance	102	9 February 2007	$60,000,000	$95.67M	PG-13	4.0	57060	27
3574	25823	Mr. Brooks	Crime, Drama, Thriller	120	1 June 2007	$20,000,000	$28.48M	R	7.3	130402	45
3575	25824	Awake	Crime, Mystery, Thriller	84	30 November 2007	$8,600,000	$14.38M	R	6.5	66575	33
3576	25825	Good Luck Chuck	Comedy, Romance	96	21 September 2007	$25,000,000	$34.93M	R	5.6	77840	19
3577	25826	Dead Silence	Horror, Thriller	89	16 March 2007	$20,000,000	$16.81M	R	6.2	73699	34
3578	25827	Dan in Real Life	Comedy, Drama, Romance	98	26 October 2007	$25,000,000	$47.64M	PG-13	6.8	90171	65
3579	25828	Death at a Funeral	Comedy	87	7 September 2007	$9,000,000	$8.58M	R	7.4	95711	67
3580	25829	The Heartbreak Kid	Comedy, Romance	116	5 October 2007	$60,000,000	$36.79M	R	5.8	76253	46
3581	25830	National Treasure: Book of Secrets	Action, Adventure, Family	124	21 December 2007	$130,000,000	$219.96M	PG	6.5	193963	48
3582	25831	This Christmas	Comedy, Drama, Romance	117	21 November 2007	$13,000,000	$49.12M	PG-13	6.2	7064	63
3583	25832	The Kingdom	Action, Drama, Thriller	110	28 September 2007	$70,000,000	$47.54M	R	7.1	106690	56
3584	25833	Aliens vs. Predator: Requiem	Action, Horror, Sci-Fi	94	25 December 2007	$40,000,000	$41.80M	R	4.7	100678	29
3585	25834	No Reservations	Comedy, Drama, Romance	104	27 July 2007	$28,000,000	$43.11M	PG	6.3	62683	50
3586	25835	Elizabeth: The Golden Age	Biography, Drama, History	114	12 October 2007	$55,000,000	$16.29M	PG-13	6.9	58361	45
3587	25836	Perfect Stranger	Crime, Mystery, Thriller	109	13 April 2007	$60,795,000	$23.98M	R	5.7	39815	31
3588	25837	Resident Evil: Extinction	Action, Horror, Sci-Fi	94	21 September 2007	$45,000,000	$50.65M	R	6.3	163535	41
3589	25838	The Hills Have Eyes II	Action, Horror, Thriller	89	23 March 2007	$15,000,000	$20.80M	R	5.1	53429	32
3590	25839	I Now Pronounce You Chuck & Larry	Comedy, Romance	115	20 July 2007	$85,000,000	$120.06M	PG-13	6.0	126618	37
3591	25840	An American Crime	Biography, Crime, Drama	98	7 December 2007	$2,000,000	27,421	R	7.4	27421	0
3592	25841	Before the Devil Knows Youre Dead	Crime, Drama, Thriller	117	26 October 2007	$18,000,000	$7.08M	R	7.3	86056	84
3593	25842	Mr. Beans Holiday	Comedy, Family	90	24 August 2007	$25,000,000	$33.30M	PG	6.3	96785	56
3594	25844	Premonition	Drama, Mystery, Thriller	96	16 March 2007	$20,000,000	$47.85M	PG-13	5.9	65628	29
3595	25845	88 Minutes	Crime, Drama, Mystery	108	18 April 2008	$30,000,000	$16.93M	R	5.9	68864	17
3596	25847	Music and Lyrics	Comedy, Music, Romance	96	14 February 2007	$40,000,000	$50.57M	PG-13	6.5	86669	59
3597	25848	Margot at the Wedding	Comedy, Drama	91	14 December 2007	$10,000,000	$1.96M	R	6.1	16964	66
3598	25849	The Kite Runner	Drama	128	11 January 2008	$20,000,000	$15.80M	PG-13	7.6	71352	61
3599	25850	Epic Movie	Adventure, Comedy	86	26 January 2007	$20,000,000	$39.74M	PG-13	2.3	93803	17
3600	25851	Sex and Death 101	Comedy, Drama, Romance	117	22 February 2008	$5,000,000	$0.02M	R	6.0	9894	24
3601	25852	Pathfinder	Action, Adventure, Drama	99	13 April 2007	$20,000,000	$10.23M	R	5.4	38995	29
3602	25853	Captivity	Crime, Mystery, Thriller	96	13 July 2007	$17,000,000	$2.63M	R	4.7	21246	24
3603	25854	The Lookout	Crime, Drama, Thriller	99	30 March 2007	$16,000,000	$4.60M	R	7.1	52907	73
3604	25855	The Reaping	Horror, Thriller	99	5 April 2007	$40,000,000	$25.12M	R	5.7	39103	36
3605	25856	Reign Over Me	Drama	124	23 March 2007	$20,000,000	$19.66M	R	7.5	87161	61
3606	25857	Rendition	Drama, Thriller	122	19 October 2007	$27,500,000	$9.74M	R	6.8	49851	55
3607	25858	Vacancy	Horror, Thriller	85	20 April 2007	$19,000,000	$19.36M	R	6.2	84539	54
3608	25859	We Own the Night	Crime, Drama, Thriller	117	12 October 2007	$21,000,000	$28.56M	R	6.9	75974	59
3609	25862	Bratz	Comedy, Family, Music	110	3 August 2007	$20,000,000	$10.01M	PG	2.9	15631	21
3610	25863	The Nanny Diaries	Comedy, Drama, Romance	105	24 August 2007	$20,000,000	$25.93M	PG-13	6.2	51229	46
3611	25864	War	Action, Crime, Thriller	103	24 August 2007	$25,000,000	$22.47M	R	6.3	76845	36
3612	25865	Surfs Up	Animation, Comedy, Family	85	8 June 2007	$100,000,000	$58.87M	PG	6.7	58178	64
3613	25866	TMNT	Animation, Action, Adventure	87	23 March 2007	$34,000,000	$54.15M	PG	6.3	55933	41
3614	25867	The Invasion	Sci-Fi, Thriller	99	17 August 2007	$80,000,000	$15.07M	PG-13	5.9	68150	45
3615	25868	Big Stan	Action, Comedy	105	6 June 2008	$10,000,000	36,586	R	6.2	36586	0
3616	25869	Control	Biography, Drama, Music	122	26 September 2007	4,500,000	$0.87M	R	7.7	54651	78
3617	25870	Lions for Lambs	Drama, Thriller, War	92	9 November 2007	$35,000,000	$15.00M	R	6.2	43096	47
3618	25872	P2	Crime, Horror, Thriller	98	9 November 2007	$8,000,000	$3.99M	R	5.9	27541	37
3619	25873	Persepolis	Animation, Biography, Drama	96	22 February 2008	$7,300,000	$4.44M	PG-13	8.1	76295	90
3620	25874	The Great Debaters	Biography, Drama, Romance	126	25 December 2007	$15,000,000	$30.23M	PG-13	7.6	50538	65
3621	25875	My Blueberry Nights	Drama, Romance	95	28 November 2007	$10,000,000	$0.87M	PG-13	6.7	46940	52
3622	25877	Nancy Drew	Comedy, Crime, Family	99	15 June 2007	$20,000,000	$25.61M	PG	5.9	17009	53
3623	25878	The Invisible	Crime, Drama, Fantasy	102	27 April 2007	$30,000,000	$20.57M	PG-13	6.3	32352	36
3624	25879	Mr. Woodcock	Comedy, Romance, Sport	87	14 September 2007	$22,000,000	$25.63M	PG-13	5.1	32335	41
3625	25880	Sydney White	Comedy, Drama, Romance	108	21 September 2007	$16,500,000	$11.89M	PG-13	6.3	40360	45
3626	25882	The Hitcher	Horror, Thriller	84	19 January 2007	$10,000,000	$16.47M	R	5.6	36805	28
3627	25883	In the Name of the King: A Dungeon Siege Tale	Action, Adventure, Fantasy	127	11 January 2008	$60,000,000	$4.54M	PG-13	3.8	40125	15
3628	25884	Savage Grace	Drama	97	25 January 2008	$4,600,000	$0.43M	Not Rated	5.9	9557	51
3629	25885	The Brave One	Crime, Drama, Thriller	122	14 September 2007	$70,000,000	$36.79M	R	6.8	53120	56
3630	25886	Mr. Magoriums Wonder Emporium	Comedy, Family, Fantasy	93	16 November 2007	$65,000,000	$32.06M	G	6.2	37696	48
3631	25887	After Sex	Comedy, Drama, Romance	77	19 February 2008	$825,000	7,339	Unrated	5.6	7339	0
3632	25888	Rogue	Action, Adventure, Horror	99	8 November 2007	 26,900,000	$0.01M	R	6.2	23449	0
3633	25889	I Could Never Be Your Woman	Comedy, Drama, Romance	97	11 May 2007	$24,000,000	15,215	PG-13	6.0	15215	0
3634	25890	Son of Rambow	Action, Adventure, Comedy	96	23 May 2008	4,000,000	$1.78M	PG-13	7.0	28410	66
3635	25892	Charlie Bartlett	Comedy, Drama, Romance	97	22 February 2008	$12,000,000	$3.95M	R	7.0	58732	54
3636	25893	In the Land of Women	Comedy, Drama, Romance	97	20 April 2007	$10,000,000	$11.04M	PG-13	6.5	28931	47
3637	25895	I Know Who Killed Me	Mystery, Thriller	105	27 July 2007	$12,000,000	$7.50M	R	3.6	23869	16
3638	25896	Love in the Time of Cholera	Drama, Romance	139	16 November 2007	$45,000,000	$4.61M	R	6.4	20204	43
3639	25897	Shattered	Crime, Drama, Thriller	95	23 August 2007	$20,000,000	27,085	R	6.7	27085	0
3640	25898	Diary of the Dead	Horror, Thriller	95	22 February 2008	$2,000,000	$0.96M	R	5.7	42524	66
3641	25899	The Messengers	Horror, Mystery, Thriller	90	2 February 2007	$16,000,000	$35.37M	PG-13	5.4	35152	34
3642	25900	Lust, Caution	Drama, Romance, Thriller	157	26 October 2007	$15,000,000	$4.60M	NC-17	7.6	32481	61
3643	25901	Stomp the Yard	Drama, Music, Romance	109	12 January 2007	$14,000,000	$61.36M	PG-13	5.3	20277	44
3644	25902	Trade	Crime, Drama, Thriller	120	18 October 2007	$12,000,000	$0.21M	R	7.4	15529	42
3645	25903	Chapter 27	Biography, Crime, Drama	84	15 December 2007	 5,000,000	$0.06M	R	5.7	9197	32
3646	25905	Silk	Drama, Romance	107	21 September 2007	$20,000,000	$1.10M	R	5.9	9979	39
3647	25911	Wind Chill	Drama, Horror, Thriller	91	3 August 2007	$6,000,000	$0.02M	R	5.9	18994	52
3648	25912	Cassandras Dream	Crime, Drama, Romance	108	18 January 2008	13,000,000	$0.97M	PG-13	6.7	46246	49
3649	25913	License to Wed	Comedy, Romance	91	3 July 2007	$35,000,000	$43.80M	PG-13	5.3	33914	25
3650	25914	Code Name: The Cleaner	Action, Comedy, Crime	84	5 January 2007	$20,000,000	$8.10M	PG-13	4.5	10338	33
3651	25916	Closing the Ring	Drama, Romance	118	28 December 2007	$23,500,000	3,942	R	6.6	3942	0
3652	25917	Things We Lost in the Fire	Drama	118	19 October 2007	$16,000,000	$3.29M	R	7.2	25451	63
3653	25919	Hounddog	Drama, Music	102	22 January 2007	$3,750,000	$0.13M	R	6.3	5428	31
3654	25922	Why Did I Get Married?	Comedy, Drama	113	12 October 2007	$15,000,000	$55.18M	PG-13	5.7	10334	54
3655	25923	Cleaner	Crime, Mystery, Thriller	88	18 January 2008	$25,000,000	34,202	R	6.1	34202	49
3656	25924	The Death and Life of Bobby Z	Action, Crime, Thriller	97	17 November 2007	$22,000,000	12,747	R	5.9	12746	0
3657	25925	Are We Done Yet?	Comedy, Family, Fantasy	92	4 April 2007	$28,000,000	$49.63M	PG	4.1	16849	36
3658	25926	A Mighty Heart	Biography, Drama, History	108	22 June 2007	$16,000,000	$9.18M	R	6.7	24984	74
3659	25927	Her Best Move	Comedy, Family, Romance	101	7 September 2007	$2,400,000	2,079	G	5.6	2079	0
3660	25929	The Seeker: The Dark Is Rising	Adventure, Drama, Family	99	5 October 2007	$45,000,000	$8.79M	PG	4.8	13708	38
3661	25930	Georgia Rule	Comedy, Drama	113	11 May 2007	$20,000,000	$18.88M	R	5.9	21561	25
3662	25933	Daddys Little Girls	Drama, Romance	100	14 February 2007	$10,000,000	$31.34M	PG-13	5.5	6270	49
3663	25935	Reservation Road	Crime, Drama, Thriller	102	19 June 2008	$11,000,000	$0.12M	R	6.7	19771	46
3664	25936	The Air I Breathe	Crime, Drama, Thriller	95	17 October 2008	$10,000,000	$0.03M	R	6.9	32208	37
3665	25939	The Comebacks	Comedy, Sport	84	19 October 2007	$20,000,000	$13.35M	PG-13	4.2	10331	25
3666	25940	Blood and Chocolate	Drama, Fantasy, Horror	98	26 January 2007	$15,000,000	$3.53M	PG-13	5.5	16031	33
3667	25943	The Hunting Party	Adventure, Comedy, Drama	101	21 September 2007	$25,000,000	$0.97M	R	6.9	22939	54
3668	25944	The Ten	Comedy, Romance	96	25 April 2008	$5,250,000	$0.77M	R	5.0	15655	50
3669	25945	Whisper	Crime, Drama, Horror	94	16 May 2007	$12,000,000	8,234	R	5.8	8234	0
3670	25946	Mother of Tears	Horror	102	31 October 2007	$3,500,000	$0.06M	R	5.1	7728	52
3671	25947	Postal	Action, Comedy, Thriller	100	18 October 2007	 20,000,000	$18.01M	R	4.5	20811	22
3672	25949	December Boys	Drama, Romance	105	20 September 2007	$4,000,000	$0.05M	PG-13	6.6	10934	56
3673	25950	Battle in Seattle	Action, Drama	98	7 May 2008	$8,000,000	$0.22M	R	6.7	13295	54
3674	25951	Youth Without Youth	Drama, Fantasy, Mystery	124	26 October 2007	$5,000,000	$0.24M	R	6.3	11916	43
3675	25952	Daddy Day Camp	Comedy, Family	93	8 August 2007	$6,000,000	$13.24M	PG	2.9	13087	13
3676	25953	The Flock	Crime, Drama, Mystery	96	4 August 2007	$35,000,000	10,200	R	5.7	10200	0
3677	25956	Then She Found Me	Comedy, Drama, Romance	100	9 May 2008	$3,500,000	$3.74M	R	6.0	8950	56
3678	25957	Martian Child	Comedy, Drama, Family	106	2 November 2007	$27,000,000	$7.49M	PG	6.8	18261	48
3679	25959	Whos Your Caddy?	Comedy, Sport	93	27 July 2007	$7,000,000	$5.69M	PG-13	2.1	14065	18
3680	25962	Mister Lonely	Comedy, Drama	112	14 March 2008	$9,500,000	$0.17M	Not Rated	6.4	6463	53
3681	25963	Lucky You	Drama, Romance, Sport	124	4 May 2007	$55,000,000	$5.76M	PG-13	5.9	18915	49
3682	25964	Cthulhu	Drama, Horror, Thriller	100	14 June 2007	$750,000	$0.02M	R	4.7	1610	41
3683	25965	Rocket Science	Comedy, Drama	101	28 September 2007	$6,000,000	$0.71M	R	6.7	12115	73
3684	25966	Boogeyman 2	Drama, Horror, Thriller	93	8 January 2008	$4,500,000	6,901	Unrated	5.2	6901	0
3685	25967	Reno 911!: Miami	Comedy, Crime	84	23 February 2007	$10,000,000	$20.34M	R	5.9	24577	47
3686	25970	Resurrecting the Champ	Drama, Sport	112	24 August 2007	$13,000,000	$3.17M	PG-13	6.7	19051	55
3687	25971	Redacted	Crime, Thriller, War	90	16 November 2007	$5,000,000	$0.07M	R	6.1	9288	52
3688	25972	The Signal	Horror, Sci-Fi, Thriller	103	4 July 2008	$50,000	$0.60M	R	6.1	18933	63
3689	25975	Aqua Teen Hunger Force Colon Movie Film for Theaters	Animation, Action, Adventure	86	13 April 2007	$750,000	$5.52M	R	6.9	12522	54
3690	25977	My Name Is Bruce	Comedy, Fantasy, Horror	84	13 April 2007	$1,500,000	$0.17M	R	6.3	22134	36
3691	25979	Mamas Boy	Comedy, Drama	93	14 December 2007	$15,000,000	5,120	PG-13	5.3	5120	0
3692	25980	Cougar Club	Comedy	93	13 November 2007	$2,500,000	3,171	R	4.2	3171	0
3693	25984	Married Life	Crime, Drama, Romance	91	28 March 2008	$12,000,000	$1.51M	PG-13	6.3	8358	65
3694	25986	The Good Night	Comedy, Drama, Fantasy	93	18 January 2008	$15,000,000	$0.02M	R	5.9	7750	49
3695	25988	The Perfect Holiday	Comedy, Family, Fantasy	96	12 December 2007	$20,000,000	$5.81M	PG	4.4	2594	32
3696	25989	Never Forever	Drama, Romance	104	11 April 2008	$3,500,000	$0.01M	R	6.5	1228	0
3697	25991	Stuck	Crime, Drama, Thriller	85	9 January 2009	$5,000,000	$0.07M	R	6.5	8469	61
3698	25992	Illegal Tender	Crime, Drama, Thriller	108	24 August 2007	$8,000,000	$3.05M	R	5.6	2260	40
3699	25993	You Kill Me	Comedy, Crime, Romance	93	13 July 2007	$4,000,000	$2.43M	R	6.5	16674	64
3700	25995	The Brothers Solomon	Comedy	93	7 September 2007	$10,000,000	$0.90M	R	5.3	9877	32
3701	25997	White Noise 2: The Light	Drama, Fantasy, Horror	99	5 January 2007	$10,000,000	11,758	PG-13	5.7	11757	0
3702	26000	The Life Before Her Eyes	Drama, Mystery, Thriller	90	5 September 2008	$8,000,000	$0.30M	R	6.4	12632	38
3703	26005	Itty Bitty Titty Committee	Comedy, Drama, Romance	87	28 September 2007	$1,000,000	$0.02M	Not Rated	5.6	2637	0
3704	26010	Broken English	Comedy, Drama, Romance	93	16 July 2008	$2,000,000	$0.96M	PG-13	6.4	5671	61
3705	26011	7-10 Split	Comedy, Sport	94	9 June 2009	$4,000,000	969	Empty	4.5	969	0
3706	26012	Arranged	Comedy, Drama, Romance	90	9 January 2009	$120,000	$0.02M	Not Rated	7.4	2520	0
3707	26014	Gracie	Biography, Drama, Sport	95	1 June 2007	$9,000,000	$2.96M	PG-13	6.2	3746	52
3708	26015	Numb	Comedy, Drama, Romance	93	14 June 2008	$3,300,000	7,476	R	6.7	7476	0
3709	26016	Turn the River	Drama	92	17 October 2007	$500,000	1,541	R	6.0	1541	55
3710	26017	Born	Horror	107	October 2007 	$5,000,000	475	R	3.6	475	0
3711	26019	The Gene Generation	Action, Sci-Fi	96	27 September 2007	$2,500,000	2,363	R	4.3	2363	0
3712	26020	The Education of Charlie Banks	Drama	100	27 April 2007	$5,000,000	$0.01M	R	6.6	4555	50
3713	26021	Go Go Tales	Comedy, Drama	96	7 January 2011	$6,200,000	1,062	Unrated	5.7	1062	61
3714	26022	100 Tears	Horror	90	23 June 2007	$75,000	1,293	NC-17	4.2	1293	0
3715	26028	Redline	Action	95	13 April 2007	$26,000,000	$6.88M	PG-13	4.0	8151	24
3716	26030	On the Doll	Crime, Drama, Thriller	102	2010 	$750,000	1,267	Not Rated	5.7	1267	0
3717	26033	Spin	Comedy, Romance	90	26 January 2007	$5,000,000	709	R	6.1	709	0
3718	26034	The Walker	Crime, Drama, Mystery	108	10 August 2007	$10,000,000	$0.08M	R	5.9	4803	55
3719	26035	The Hammer	Comedy, Romance, Sport	88	26 April 2007	$850,000	$0.44M	R	7.3	5599	57
3720	26036	The Grand	Comedy	104	7 June 2007	$5,400,000	$8.11M	R	6.0	5078	57
3721	26037	Timber Falls	Horror, Thriller	100	23 May 2008	$2,600,000	$0.05M	R	5.3	5258	0
3722	26039	Missionary Man	Action, Drama, Thriller	93	29 November 2007	$2,000,000	2,035	R	5.2	2035	0
3723	26040	Gardener of Eden	Comedy, Drama	88	20 June 2008	$5,000,000	913	R	6.3	913	0
3724	26046	The Gray Man	Biography, Crime, Thriller	98	2007 	$1,300,000	1,339	R	6.0	1339	0
3725	26047	The Take	Action, Crime, Drama	96	11 April 2008	$800,000	2,004	R	5.8	2004	67
3726	26048	Already Dead	Action, Crime, Thriller	93	23 July 2008	$2,500,000	1,862	R	5.7	1862	0
3727	26050	Aaah! Zombies!!	Comedy, Horror	90	1 January 2013	$1,000,000	2,717	Not Rated	5.7	2717	0
3728	26052	Grace Is Gone	Drama	85	10 January 2008	$2,000,000	$0.05M	PG-13	6.8	8564	65
3729	26053	Until Death	Action, Crime, Drama	101	20 June 2007	$15,000,000	8,371	R	6.0	8371	0
3730	26055	Blonde Ambition	Comedy, Romance	93	10 January 2008	$10,000,000	$0.01M	PG-13	3.9	5194	0
3731	26057	Dead Tone	Horror, Thriller	100	24 August 2007	$3,000,000	2,506	R	4.7	2506	0
3732	26060	Brooklyn Rules	Crime, Drama	99	28 May 2009	$8,000,000	$0.40M	R	6.4	5193	53
3733	26064	Watching the Detectives	Comedy, Romance	91	11 September 2008	$2,000,000	3,668	Not Rated	6.4	3668	0
3734	26066	Day Zero	Drama	92	29 April 2007	$2,000,000	$0.01M	R	6.0	2600	41
3735	26070	A West Texas Childrens Story	Drama, Romance	86	6 June 2008	$5,000,000	1,378	Empty	7.6	1378	0
3736	26071	Stash	Horror	97	4 November 2007	$20,000	240	Not Rated	3.1	240	0
3737	26073	Too Young to Marry	Comedy, Drama, Romance	90	9 July 2007	 2,000,000	653	TV-14	5.8	652	0
3738	26074	Noise	Comedy, Crime, Drama	92	25 November 2009	2,000	3,957	Not Rated	6.2	3956	55
3739	26079	Black Irish	Drama	95	20 April 2007	$3,000,000	$0.01M	R	7.1	2349	0
3740	26082	Nobel Son	Comedy, Crime, Drama	110	5 December 2008	$4,000,000	$0.54M	R	6.4	5167	28
3741	26083	Ghost Town: The Movie	Western	115	3 June 2007	$1,500,000	$0.03M	R	4.6	323	0
3742	26085	A Dogs Breakfast	Comedy	88	3 March 2007	$120,000	3,340	Empty	7.0	3340	0
3743	26086	Kiss the Bride	Comedy, Romance	100	23 July 2007	$500,000	$0.03M	R	5.7	1420	0
3744	26087	Love and Mary	Comedy, Romance	104	11 March 2007	$500,000	443	PG-13	5.8	443	0
3745	26091	Adrift in Manhattan	Drama	91	6 June 2008	$4,000,000	1,537	R	5.4	1537	0
3746	26093	Neal Cassady	Biography, Drama	80	11 October 2007	$1,100,000	165	Not Rated	6.5	165	0
3747	26094	Saving Sarah Cain	Drama	103	19 August 2007	$2,349,352	1,293	PG	6.1	1293	0
3748	26096	Naked Fear	Horror, Thriller	104	1 April 2007	$500,000	1,765	R	5.5	1765	0
3749	26100	Knock Knock	Horror	92	29 April 2008	$1,200,000	707	Unrated	3.1	707	0
3750	26102	Blue State	Comedy, Drama, Romance	88	19 February 2008	$950,000	2,065	R	6.0	2065	0
3751	26104	Ta Ra Rum Pum	Family, Romance, Sport	153	27 April 2007	$6,000,000	$0.87M	Empty	5.5	3241	49
3752	26105	Home of the Giants	Crime, Drama, Sport	104	2009 	$4,000,000	600	PG-13	6.3	600	0
3753	26107	Tooth and Nail	Drama, Horror, Thriller	94	16 October 2007	$4,200,000	3,449	R	4.9	3449	0
3754	26108	Netherbeast Incorporated	Comedy, Horror	93	30 March 2007	$725,000	1,063	PG-13	5.8	1063	0
3755	26109	The Good Life	Comedy, Drama	90	20 January 2007	$3,500,000	1,764	R	6.5	1764	0
3756	26110	Honeydripper	Crime, Drama, History	124	9 May 2008	$5,000,000	$0.27M	PG-13	6.8	1733	68
3757	26114	Lake Dead	Horror, Thriller	90	11 July 2008	$2,500,000	3,393	R	4.2	3393	0
3758	26115	The Last Sin Eater	Drama	117	9 February 2007	$2,200,000	$0.38M	PG-13	5.9	1633	37
3759	26120	Purple Violets	Comedy, Drama, Romance	103	20 February 2009	$4,000,000	2,853	Empty	6.5	2853	0
3760	26125	Finishing the Game: The Search for a New Bruce Lee	Comedy	84	21 January 2007	$500,000	$0.05M	Not Rated	6.1	1686	46
3761	26126	The Killing Floor	Crime, Horror, Mystery	94	10 May 2007	$1,000,000	2,826	R	5.6	2826	0
3762	26129	Black Devil Doll	Comedy, Horror	73	31 October 2007	$10,000	865	Empty	4.4	865	0
3763	26131	Skid Marks	Action, Comedy	85	5 October 2007	$5,000,000	589	R	3.8	589	0
3764	26133	Be My Baby	Comedy, Romance	86	13 November 2011	$500,000	272	PG-13	4.6	272	0
3765	26135	The Last Sentinel	Action, Sci-Fi	93	March 2009 	$3,200,000	1,525	R	3.8	1525	0
3766	26137	What Love Is	Comedy, Romance	93	23 March 2007	$8,500,000	1,134	R	5.6	1134	14
3767	26138	The Ten Commandments	Animation, Family	88	19 October 2007	$10,000,000	$0.95M	PG	2.9	2178	25
3768	26139	Shadow Puppets	Horror, Thriller	105	16 April 2007	$2,000,000	2,111	Not Rated	4.9	2111	0
3769	26140	Loveless in Los Angeles	Comedy, Romance	95	27 May 2007	$500,000	428	R	4.9	428	0
3770	26142	When a Man Falls	Drama, Thriller	86	6 March 2009	$2,000,000	1,154	R	5.2	1154	0
3771	26143	Badland	Drama	165	8 May 2008	$10,000,000	425	R	6.2	425	30
3772	26144	Sick Girl	Crime, Horror, Thriller	83	1 October 2007	$30,000	910	Empty	4.6	910	0
3773	26145	Blackbird	Drama	104	12 March 2007	$475,000	209	Empty	6.1	209	0
3774	26147	Shoot on Sight	Crime, Drama, Thriller	110	22 August 2008	3,950,000	1,514	R	6.1	1514	45
3775	26148	Moola	Comedy, Drama	108	20 April 2007	$1,800,000	305	PG-13	5.3	305	0
3776	26155	The Rage	Horror	85	19 October 2007	$2,000,000	1,563	R	4.3	1563	0
3777	26157	Dark Mirror	Horror, Thriller	86	27 July 2007	$1,000,000	1,190	Not Rated	4.8	1190	0
3778	26158	Blood Car	Comedy, Horror	76	2 March 2007	$25,000	2,234	Not Rated	5.4	2234	0
3779	26159	Bell Witch: The Movie	Drama, Horror	99	1 September 2007	$3,500,000	144	Not Rated	4.4	144	0
3780	26162	Alice Upside Down	Adventure, Comedy, Drama	91	6 October 2007	$3,000,000	1,017	Not Rated	5.6	1017	0
3781	26164	Blind Date	Comedy, Drama, Romance	80	18 September 2008	1,500	780	TV-MA	5.9	780	51
3782	26165	Head Case	Drama, Horror	126	8 September 2007	$5,000	201	Not Rated	4.7	201	0
3783	26167	Heavy Petting	Comedy	94	15 July 2008	$2,800,000	973	R	4.5	973	0
3784	26169	Hack!	Comedy, Horror	89	11 December 2007	$2,000,000	1,943	R	3.9	1943	0
3785	26170	Living & Dying	Action, Crime, Thriller	90	30 March 2007	$2,000,000	1,685	R	4.1	1684	0
3786	26177	Ripple Effect	Drama, Music	87	29 February 2008	$12,000,000	$0.01M	R	5.0	627	0
3787	26178	In Search of a Midnight Kiss	Comedy, Romance	90	1 August 2008	$25,000	$0.17M	Empty	7.3	7512	64
3788	26179	Holding Trevor	Drama, Romance	88	16 June 2007	$55,000	$0.02M	R	5.1	1293	36
3789	26185	Universal Soldiers	Action, Sci-Fi	85	7 August 2007	$500,000	1,357	Not Rated	1.7	1357	0
